response,group1,group2
97.42955239540558,a,d
102.4580815117965,b,e
97.92047246178664,c,f
108.69745400771568,a,d
99.59794382265576,b,e
106.39672081847814,c,f
87.6922253516616,a,d
98.65420545170336,b,e
98.99740993833903,c,f
95.2988351146616,a,d
100.32666929592835,b,e
104.16502101701359,c,f
93.30013938431874,a,d
96.66655016754314,b,e
95.69979032310425,c,f
95.22399622547736,a,d
99.31180831428547,b,e
103.96310151558555,c,f
96.4895831262991,a,d
95.50466147122481,b,e
100.98039715042938,c,f
93.54561985290538,a,d
105.17855504337696,b,e
97.63191060708147,c,f
96.99336356380755,a,d
116.22806457263039,b,e
101.4223905855652,c,f
99.05317777437918,a,d
97.73198193178376,b,e
101.42635374743443,c,f
104.91717181316425,a,d
102.82980954721808,b,e
98.20669617208422,c,f
98.9106261839599,a,d
100.84393721242168,b,e
99.7374605587131,c,f
96.62009329161573,a,d
100.26198856694265,b,e
101.7699573317958,c,f
95.53514237717643,a,d
98.02853167858862,b,e
99.52294373610026,c,f
102.16695165678375,a,d
98.32233487833828,b,e
92.85921357457596,c,f
103.42817448434491,a,d
101.4130606161878,b,e
99.83042231239943,c,f
97.757225614032,a,d
101.43794348378093,b,e
103.6143384395801,c,f
99.19457791219702,a,d
105.42995238903015,b,e
99.47060421249707,c,f
106.78676149505219,a,d
101.27295275977767,b,e
101.11776209453042,c,f
96.41521844949845,a,d
92.90975422231313,b,e
100.71410290636302,c,f
101.65420049489605,a,d
94.00567674170082,b,e
96.28566697645479,c,f
101.1163476787285,a,d
96.6028126173827,b,e
105.42684555621284,c,f
102.92076704571082,a,d
110.14037984656316,b,e
102.10292134648311,c,f
101.18883712447409,a,d
104.2036350993501,b,e
101.48889244044216,c,f
101.2515129896648,a,d
100.8687350700888,b,e
94.25961448848102,c,f
98.2023757792333,a,d
101.77169565892834,b,e
104.03186536834016,c,f
95.19112665173209,a,d
99.86741754376996,b,e
104.10709614555824,c,f
106.04769719895626,a,d
101.78273679782991,b,e
92.46826827662618,c,f
93.71090403469033,a,d
100.75679263169008,b,e
102.38962262076772,c,f
93.96629305881055,a,d
103.24800110547389,b,e
100.69524124084798,c,f
96.4532329110845,a,d
96.36079165341953,b,e
101.20489581409757,c,f
95.46369716678822,a,d
100.74590298490868,b,e
98.30182531574663,c,f
101.2854230661522,a,d
102.25865082277262,b,e
89.25008910078836,c,f
96.15164365862725,a,d
100.20330398942912,b,e
105.09079190607729,c,f
99.60211457433789,a,d
93.68701055961374,b,e
95.84240305610895,c,f
104.00927613715861,a,d
96.37809689776857,b,e
97.30079247777518,c,f
94.55767039453487,a,d
101.48513068800666,b,e
92.50269292399508,c,f
100.5078064378352,a,d
103.12938773098078,b,e
105.03040363389047,c,f
92.96051368714137,a,d
93.29004782372897,b,e
100.6615568334762,c,f
104.69023543388796,a,d
100.92638480480991,b,e
108.66317775804235,c,f
102.21511444510362,a,d
101.36652501098406,b,e
100.41797361599487,c,f
95.09783260431679,a,d
103.83269425350097,b,e
104.76761477361671,c,f
98.05109269900308,a,d
100.22064462258668,b,e
101.42279286695866,c,f
98.65300668438644,a,d
105.1518516969713,b,e
98.37795387444093,c,f
97.0814074227203,a,d
94.42398570828064,b,e
105.82671592520934,c,f
100.95388603682507,a,d
98.65069257681077,b,e
104.89872305947354,c,f
97.65938646906385,a,d
102.4224699621572,b,e
107.01271091908794,c,f
104.73006548899819,a,d
100.16508666333709,b,e
98.78764284678317,c,f
106.93495692252458,a,d
96.8934843712768,b,e
100.59507337185302,c,f
97.65114161394294,a,d
97.23464003606662,b,e
96.55021109471947,c,f
100.70217685082912,a,d
104.92587537190843,b,e
97.95278419602957,c,f
96.11091174266339,a,d
97.01429152750042,b,e
101.17016607686575,c,f
100.42872368163732,a,d
101.08637332014757,b,e
99.37424925738632,c,f
98.93390447066302,a,d
100.54776353958982,b,e
98.33897819298734,c,f
101.4836243734711,a,d
103.99166833104405,b,e
102.83425605965101,c,f
94.0629093556353,a,d
96.90206770085992,b,e
98.21970538659413,c,f
98.63808250398033,a,d
105.06300604326584,b,e
105.74810801047832,c,f
96.41035311198486,a,d
101.68122358974772,b,e
100.39970519829618,c,f
98.40677318128104,a,d
97.01503836746333,b,e
101.14377679960117,c,f
96.95728447443844,a,d
98.06250656423907,b,e
97.6949704418468,c,f
98.04111713232811,a,d
97.90392110565023,b,e
97.60252094293817,c,f
101.66673351953632,a,d
99.45905001426833,b,e
98.51337405989088,c,f
101.28202391776517,a,d
99.12828907663562,b,e
95.81232934956064,c,f
110.76235452233747,a,d
101.76437837417464,b,e
96.19065884522422,c,f
110.7769116647122,a,d
106.46307981100591,b,e
94.65893594515389,c,f
97.79143017186703,a,d
98.90809740530264,b,e
102.373445937335,c,f
97.38326296455409,a,d
97.49340077186444,b,e
101.62567762286011,c,f
96.40191932479823,a,d
95.87154949418182,b,e
105.6620152386675,c,f
110.37192835629155,a,d
100.67091257488217,b,e
100.84229512723267,c,f
96.24673971872649,a,d
103.30406783354836,b,e
98.26754283710233,c,f
98.40242476367041,a,d
98.94849790586612,b,e
94.30590546676036,c,f
98.6332562292592,a,d
98.36580445875973,b,e
96.26040095092718,c,f
101.66006290377273,a,d
99.92524388926452,b,e
95.54843659404483,c,f
101.80382739141051,a,d
105.8379488286492,b,e
106.73323278666956,c,f
101.00728172624983,a,d
105.30412680137768,b,e
98.91129899295565,c,f
99.28147465078452,a,d
99.218980575318,b,e
100.71933633218508,c,f
101.1840795378157,a,d
95.73425003682752,b,e
100.83417759456209,c,f
94.86489147098011,a,d
108.53489723785805,b,e
98.42770375330218,c,f
100.37255490505414,a,d
95.5753609082205,b,e
104.39976197439151,c,f
96.94529690353085,a,d
99.3299625397512,b,e
98.1298639567596,c,f
95.61986927102426,a,d
100.84658916873224,b,e
104.77659226543705,c,f
98.77965710731789,a,d
107.9741786650041,b,e
91.4779090853404,c,f
105.9282250467514,a,d
103.54206360311576,b,e
96.71201949243061,c,f
92.47066850859088,a,d
93.88222887562046,b,e
102.53619694562065,c,f
97.52364041213592,a,d
100.50537381908951,b,e
94.59765619721838,c,f
97.62547869069648,a,d
99.64233549181776,b,e
103.39843007630864,c,f
97.76241416179153,a,d
100.32020281564124,b,e
105.12776080181052,c,f
101.03791705327784,a,d
102.45820241559629,b,e
105.48762465473217,c,f
95.35892076608197,a,d
101.73124346426248,b,e
93.73106398045137,c,f
105.18423611809125,a,d
96.84113266471765,b,e
95.77196212239936,c,f
95.76796624551824,a,d
105.07572213404383,b,e
96.25641394242452,c,f
101.94509783562722,a,d
94.96848229003521,b,e
101.91026432432083,c,f
105.50026048933998,a,d
103.74714047486168,b,e
96.93448067064085,c,f
96.02703590160509,a,d
104.89750947256474,b,e
96.69678140205512,c,f
91.89826701513013,a,d
96.72530260975925,b,e
101.3751860159694,c,f
101.30918330829692,a,d
102.79055467286254,b,e
102.82387704609347,c,f
103.24290484860518,a,d
96.10019473179945,b,e
101.94675935997678,c,f
93.8825668342553,a,d
99.58637159234203,b,e
99.6371253845324,c,f
102.1087391298648,a,d
103.02779521602382,b,e
102.53791744962267,c,f
106.59881971973084,a,d
103.52092083829599,b,e
93.60226714065423,c,f
