response,group1,group2
20.82255202787565,a,d
22.627700665396993,b,e
17.402833221398097,c,f
27.42698777670527,a,d
19.713809987088517,b,e
18.14099359837172,c,f
19.429294713406993,a,d
21.449171795906533,b,e
23.311590805835895,c,f
26.60418991593615,a,d
16.138874489366692,b,e
14.923017128626217,c,f
16.56603533337806,a,d
16.421532201901236,b,e
16.20749745837217,c,f
21.279449023741176,a,d
20.096203355650953,b,e
17.993511627876703,c,f
18.926386398909663,a,d
17.727458610760934,b,e
24.988835813061115,c,f
22.138249137815762,a,d
19.098463817514954,b,e
22.967803674769016,c,f
14.317163657238755,a,d
23.865781328362424,b,e
24.594937215730212,c,f
25.285572646316268,a,d
16.29974807907174,b,e
11.558479578079103,c,f
24.106568363985417,a,d
28.674524660210842,b,e
21.972594581071572,c,f
23.246094115233987,a,d
17.4569879455265,b,e
16.826161087299727,c,f
23.29586865578532,a,d
25.333122885147617,b,e
18.761794442299205,c,f
14.76725055664052,a,d
21.25522253108022,b,e
25.39589348365609,c,f
22.415205814040135,a,d
11.78251465554148,b,e
21.42953292526939,c,f
7.7008294074161086,a,d
13.724831531114287,b,e
26.53573291369685,c,f
20.784775022076673,a,d
22.510112733294257,b,e
24.042076124126734,c,f
16.65158847282177,a,d
23.402876444271236,b,e
16.879257316707385,c,f
22.01767958846556,a,d
13.933067640785215,b,e
19.138710704805277,c,f
21.789196165568086,a,d
21.319788740644988,b,e
26.207808905574257,c,f
22.27912581200713,a,d
18.65784280970857,b,e
18.41180720907048,c,f
16.28757032549098,a,d
24.411520421342598,b,e
20.92723436935896,c,f
18.353471438552404,a,d
21.767245449916253,b,e
21.717586112480813,c,f
24.84105171776836,a,d
18.36042220797892,b,e
15.457356410205886,c,f
21.94085663222914,a,d
24.288795953459378,b,e
27.040659815949567,c,f
23.017956990525636,a,d
20.94867056192506,b,e
22.663297044901235,c,f
23.44797079533291,a,d
19.21820673391482,b,e
17.801626414930297,c,f
20.549441044140135,a,d
23.62056295081119,b,e
18.034165723005135,c,f
23.486038587695738,a,d
14.461406486896689,b,e
25.949123689198615,c,f
17.18983670725196,a,d
18.194829626182567,b,e
17.467756760071605,c,f
17.32128634149798,a,d
18.979880517242673,b,e
18.737947530261593,c,f
20.89276655448929,a,d
21.35186149565127,b,e
16.239028554490844,c,f
20.878465014346155,a,d
17.586427731660454,b,e
21.10487400892558,c,f
15.448158546146555,a,d
17.91470564718985,b,e
13.20941063589702,c,f
19.17915563302217,a,d
17.30482133232833,b,e
15.679579237428431,c,f
15.479934844106964,a,d
21.451765343122467,b,e
24.549123544768143,c,f
18.085533192820957,a,d
19.003091978574318,b,e
25.058598611955695,c,f
15.928092903364778,a,d
14.989243956346286,b,e
25.65360977084007,c,f
17.182401090256477,a,d
15.741860053860806,b,e
20.390092011588518,c,f
22.493487656476162,a,d
16.122108291593577,b,e
17.215091877001953,c,f
23.527205937057197,a,d
23.877359632697654,b,e
18.869523708704588,c,f
21.899187200258655,a,d
19.259451282643177,b,e
20.493172640346728,c,f
16.479305054823698,a,d
18.248376896567553,b,e
22.282314126494818,c,f
13.58575546640158,a,d
9.49460544806067,b,e
14.769476007124869,c,f
22.43145539804372,a,d
24.0608747895837,b,e
24.737836228600937,c,f
18.34829070440876,a,d
18.149244510192517,b,e
15.336858322992466,c,f
20.703600228571393,a,d
21.789355565214972,b,e
18.899333366932378,c,f
13.37107086455694,a,d
16.466756098049842,b,e
18.05037210625904,c,f
21.06585741682263,a,d
15.903921534445699,b,e
22.783220542797086,c,f
21.03087023292732,a,d
19.81903282321257,b,e
24.093393730561317,c,f
24.66198986362377,a,d
15.404984621974908,b,e
19.11802757541377,c,f
9.851292412164112,a,d
14.634134097516771,b,e
15.977162841096659,c,f
22.883883571289903,a,d
22.93065933554507,b,e
22.959944360256788,c,f
17.648454393588185,a,d
16.065462369954485,b,e
7.8409310364272855,c,f
19.298384420656355,a,d
20.939047342243203,b,e
26.490434805398912,c,f
19.523231924660497,a,d
20.468526831584832,b,e
19.14040874575108,c,f
20.082197980701192,a,d
12.805414611408821,b,e
16.490685844029116,c,f
16.730578270918315,a,d
18.40173872005495,b,e
18.83884811737561,c,f
17.461648140225243,a,d
21.326821718746984,b,e
14.112809823300061,c,f
12.256589268533169,a,d
22.772490160110085,b,e
18.688064595737146,c,f
25.774431245151916,a,d
19.82543700432072,b,e
18.119759899829333,c,f
16.585312485099465,a,d
17.067597064888012,b,e
25.42378588362957,c,f
18.44495200694274,a,d
21.26084792198256,b,e
19.047873974172248,c,f
18.98287076374258,a,d
22.604274666060167,b,e
24.790016735712147,c,f
20.31077358655974,a,d
17.071355900411252,b,e
16.18805402730112,c,f
20.33887336562505,a,d
21.07035388253035,b,e
23.63245016413571,c,f
22.532190306137196,a,d
18.019884441228214,b,e
16.07476960260485,c,f
18.45638521306379,a,d
26.12613343622292,b,e
22.183189082214177,c,f
22.2665135220462,a,d
21.902786495950476,b,e
13.363999945289192,c,f
24.65598199149907,a,d
16.173515075135942,b,e
18.59010959677984,c,f
23.341901574129814,a,d
22.617341633233913,b,e
12.666111020383358,c,f
18.416181644938867,a,d
18.892272854417143,b,e
20.856372549387515,c,f
24.241161736122464,a,d
22.537339412464007,b,e
17.199675186772765,c,f
19.276291240245545,a,d
24.271908741378773,b,e
19.429963454433036,c,f
