response,group1,group2
84.4196315570471,a,d
89.10150161617575,b,e
94.06260002275445,c,f
89.49171431003754,a,d
92.56946807422884,b,e
90.66986522961508,c,f
88.747856330094,a,d
87.84977750907997,b,e
85.55771423448812,c,f
88.13374342424864,a,d
90.1500897136959,b,e
91.4055966562273,c,f
89.32328559095734,a,d
87.52555023010324,b,e
80.66143850664831,c,f
88.71455438950916,a,d
87.10474174825164,b,e
88.41299042156052,c,f
90.17017024602217,a,d
85.68041213524677,b,e
95.16775848677845,c,f
98.51153426679616,a,d
86.00295016799507,b,e
91.73384539580304,c,f
91.23090778078458,a,d
91.10583428546558,b,e
84.88512547327014,c,f
85.12818157002019,a,d
92.88938819471922,b,e
91.5853965276503,c,f
87.21988693498807,a,d
91.61122361965201,b,e
87.16178463450584,c,f
86.67216068254703,a,d
90.21075542591457,b,e
96.25351389106372,c,f
96.82777142294401,a,d
96.28238969527803,b,e
87.06931703348125,c,f
91.94476534213445,a,d
88.17669642210647,b,e
86.87289349750917,c,f
96.6561686102432,a,d
88.06038578598074,b,e
84.87112849723748,c,f
87.62415203006857,a,d
90.17637727639296,b,e
84.72351487994338,c,f
85.59047467550936,a,d
79.45824035632003,b,e
84.96869727321285,c,f
86.59662975435499,a,d
90.158164390699,b,e
89.81669925867139,c,f
94.02136575494264,a,d
95.39371859909708,b,e
91.37811403142753,c,f
96.73172256644798,a,d
93.29680221613113,b,e
85.78913782971449,c,f
89.70769942312548,a,d
90.42549882997396,b,e
93.94290295109295,c,f
96.73724060510871,a,d
89.49420181007693,b,e
86.24283461055103,c,f
91.98687529566045,a,d
86.24294237603105,b,e
87.3026774948474,c,f
90.84715485066882,a,d
97.02838013420183,b,e
84.35255819328304,c,f
96.51066314243779,a,d
93.8468611241382,b,e
89.62506540698503,c,f
92.52212303440962,a,d
84.2141369954293,b,e
87.80275219941477,c,f
90.56649255318017,a,d
89.67833641319962,b,e
86.86969854700938,c,f
92.948236948577,a,d
89.771956261681,b,e
86.5059891866507,c,f
92.4479713248355,a,d
86.13317729017575,b,e
87.80207553376172,c,f
92.11903738747579,a,d
93.34193172704732,b,e
89.97142609958135,c,f
88.03320478719695,a,d
95.76603195497806,b,e
84.43447130232012,c,f
94.57772231940338,a,d
93.43752509469383,b,e
90.41978182659022,c,f
87.32470644395453,a,d
87.3370841623141,b,e
96.16229217259061,c,f
90.62265639547196,a,d
86.57648495242462,b,e
89.78028258735283,c,f
85.23817627343581,a,d
89.21535555250787,b,e
88.38364037999708,c,f
91.91275537556841,a,d
91.8089559967118,b,e
88.26703350310609,c,f
86.66432692634297,a,d
87.52235839601316,b,e
83.05348199452469,c,f
83.40653505305369,a,d
90.41722790004503,b,e
88.38559061097584,c,f
78.15444095755954,a,d
87.76884508284232,b,e
93.89562457497851,c,f
90.59575251621861,a,d
93.89559124160786,b,e
93.7199027420474,c,f
87.11647355677074,a,d
92.42181890105604,b,e
88.84180816097364,c,f
90.25002409888516,a,d
94.29702367566925,b,e
96.24873873347173,c,f
86.70184595470877,a,d
91.00048574930244,b,e
91.95080301710243,c,f
86.85911843300592,a,d
90.29435016778287,b,e
83.30889397459947,c,f
93.0365043366641,a,d
95.33297945870883,b,e
88.32575341539457,c,f
95.61626338460664,a,d
99.11298526520807,b,e
90.22058762547758,c,f
94.97799785903466,a,d
87.94598153592469,b,e
91.216444176683,c,f
85.52082703940171,a,d
89.745275594607,b,e
90.67854630359207,c,f
86.083838468291475,a,d
89.77705377446904,b,e
88.4361178493105,c,f
86.63020794326106,a,d
92.89640399716757,b,e
87.84680008910073,c,f
98.37124039435702,a,d
89.13019784007356,b,e
85.67197184833321,c,f
93.54820601068252,a,d
87.08996622170285,b,e
84.08026542594283,c,f
88.06330559116056,a,d
83.98835522488486,b,e
90.25538798832648,c,f
82.59277043666835,a,d
91.42918883159193,b,e
94.65617241422234,c,f
98.16402938204325,a,d
88.25326022114163,b,e
88.45398781222444,c,f
85.63452494857394,a,d
93.04992414918577,b,e
95.84373176265433,c,f
90.62790628502042,a,d
92.10543318700384,b,e
88.9921194292097,c,f
95.49419826293294,a,d
90.78010939113982,b,e
82.06496159846655,c,f
93.46061910173205,a,d
83.34138357220849,b,e
85.43985188769247,c,f
90.61519009149605,a,d
97.34899489209357,b,e
86.9973444992781,c,f
86.21726984350394,a,d
93.4102148453507,b,e
89.3810509861422,c,f
93.69444664276054,a,d
91.76507488329743,b,e
87.29386125515207,c,f
85.24599030593714,a,d
82.40320680902934,b,e
95.35960367576207,c,f
91.08882052801104,a,d
88.8058876125003,b,e
88.68088889344595,c,f
93.11271601432851,a,d
88.8493992284924,b,e
92.98714661471284,c,f
90.43021929219792,a,d
89.09018013162611,b,e
91.3119437472194,c,f
88.60560604661204,a,d
86.04252096353424,b,e
95.65718283247342,c,f
89.04622921061598,a,d
91.2762658545005,b,e
89.2091451295281,c,f
86.65674665743738,a,d
88.60797948870743,b,e
88.88619262386409,c,f
88.29304992170678,a,d
88.65215461010627,b,e
89.71282149817245,c,f
88.26667509645945,a,d
88.14124156292243,b,e
93.92338438014121,c,f
88.71919046822256,a,d
84.47364075709112,b,e
92.9622547560965,c,f
91.03947337310511,a,d
88.18685935811342,b,e
90.15371327206455,c,f
89.82490275141055,a,d
87.5334251831815,b,e
85.96324442242808,c,f
92.06183739165027,a,d
89.85084773551117,b,e
86.41877862326832,c,f
88.92415582239452,a,d
86.64469610439973,b,e
89.60705940240844,c,f
86.63348887118485,a,d
91.26988880377299,b,e
87.69327167977464,c,f
86.947018209397,a,d
82.30056617088844,b,e
91.06845117987231,c,f
83.34211509967572,a,d
98.80121672254297,b,e
95.66761665181818,c,f
90.95534625624076,a,d
86.34811525999582,b,e
94.88019952478707,c,f
86.40109999594597,a,d
83.63195918216051,b,e
85.68158041543192,c,f
93.56928469296889,a,d
89.95065879519093,b,e
84.11173893612525,c,f
84.39447847990047,a,d
94.08946009179854,b,e
84.5372058872979,c,f
85.7713965561909,a,d
89.62900045226914,b,e
96.84358721942098,c,f
93.026673425079,a,d
92.07813798817254,b,e
88.53284014115135,c,f
87.13517710987148,a,d
87.02305945666448,b,e
89.833131552884,c,f
88.62717059745508,a,d
93.29999665122963,b,e
88.71346625776253,c,f
85.80639341373792,a,d
96.12859569252899,b,e
97.36850090733193,c,f
91.1302921648246,a,d
85.81171696579615,b,e
98.3226562792921,c,f
83.54347131598757,a,d
90.3315557935541,b,e
88.5516840100581,c,f
92.75439988666193,a,d
88.29822069150124,b,e
87.43708225970286,c,f
82.66689282732857,a,d
90.24253659105555,b,e
91.35304370411794,c,f
91.69240404878404,a,d
86.71676663268131,b,e
90.55745194711436,c,f
90.24799508505696,a,d
86.06298369730142,b,e
92.54778040404737,c,f
94.96765963040289,a,d
91.83155428126513,b,e
90.14895018399785,c,f
95.36932976138617,a,d
95.37025818273626,b,e
91.71860593169266,c,f
86.7739465539059,a,d
93.47573279422099,b,e
85.35332193699126,c,f
91.3576673715925,a,d
94.45088452408713,b,e
91.28802205459779,c,f
86.08677670789055,a,d
85.20856748045726,b,e
84.69098059614807,c,f
91.65426578173506,a,d
89.36171328927885,b,e
92.09803997318076,c,f
