response,group1,group2
18.019678884060163,a,d
20.48428793408726,b,e
21.11310410289007,c,f
16.396883579356594,a,d
16.806606363282746,b,e
22.221292246505552,c,f
21.33415521728743,a,d
18.105047919548987,b,e
16.436933793894433,c,f
20.209521931194285,a,d
17.209688776245788,b,e
19.62774188181789,c,f
25.838297996657815,a,d
18.549727961609253,b,e
19.30231956612602,c,f
17.82547077662674,a,d
15.272204854672964,b,e
27.748981790033103,c,f
24.547607698496492,a,d
21.41948138170345,b,e
9.63999877701883,c,f
15.39478404525817,a,d
19.524159406548836,b,e
24.940434219361556,c,f
15.555354974979494,a,d
20.08014777402665,b,e
26.196213792532795,c,f
27.450480341997107,a,d
19.49208885738637,b,e
24.398281617544445,c,f
20.760538499374906,a,d
16.936180471753747,b,e
22.12128875579473,c,f
18.25557080424408,a,d
22.018905259721166,b,e
21.763010868717473,c,f
24.64586359873574,a,d
19.72112252133213,b,e
17.829840429467275,c,f
22.752829106137238,a,d
18.67017546633405,b,e
17.950367981586503,c,f
28.49788972933056,a,d
13.31620368136305,b,e
15.37133377431641,c,f
20.503193921758278,a,d
16.15691454467722,b,e
22.406781244523476,c,f
23.318486921774408,a,d
18.022051161678856,b,e
6.672003887672247,c,f
26.493752316163636,a,d
20.724697833689927,b,e
22.133788075974895,c,f
22.80748621903509,a,d
23.265273898570747,b,e
17.50071554623619,c,f
14.570315548744885,a,d
14.242909945166314,b,e
21.397832691578557,c,f
19.75483628149215,a,d
18.72789296575604,b,e
25.435725738090053,c,f
19.766051559692652,a,d
10.989486865350809,b,e
17.38997615162472,c,f
17.89068936971683,a,d
16.919430815043917,b,e
27.611362921042222,c,f
24.508577821400337,a,d
16.425673835252166,b,e
16.339534968022818,c,f
15.147382753546982,a,d
19.941470387049947,b,e
29.224742773976494,c,f
18.013517123592848,a,d
17.790578219613533,b,e
22.25048741425801,c,f
22.46267488060832,a,d
17.77214563163648,b,e
16.126764459691252,c,f
22.17849271634709,a,d
22.38808750467432,b,e
20.39864315835325,c,f
20.67248092047233,a,d
19.95570550809965,b,e
18.43906121509122,c,f
19.553169898853483,a,d
17.53763488050392,b,e
22.46617670904699,c,f
18.608255576884332,a,d
20.709837855838632,b,e
15.982686960632412,c,f
15.373228552407696,a,d
16.43036580387305,b,e
21.296068877652868,c,f
13.896131026183987,a,d
20.635364377389802,b,e
9.706090908952223,c,f
16.35347246729853,a,d
13.537923587898218,b,e
17.93705903194445,c,f
19.555015147549888,a,d
22.197715986388786,b,e
23.467477021540173,c,f
17.748731700603834,a,d
15.596431772235526,b,e
17.414685452067943,c,f
19.583220705558553,a,d
23.87797353306312,b,e
25.233202281216744,c,f
20.432614973458936,a,d
19.919927775572123,b,e
23.690829470080153,c,f
14.642588168608263,a,d
11.661801074168782,b,e
22.11666024034538,c,f
18.57141155972429,a,d
20.46984793083727,b,e
16.327855805780782,c,f
19.796033050029788,a,d
20.051755099247785,b,e
21.3667991214448,c,f
25.63298565514384,a,d
18.46555293562299,b,e
19.612732670617778,c,f
21.778869095094898,a,d
16.54671670145094,b,e
23.386231376971782,c,f
25.28588471184899,a,d
19.933299250707957,b,e
15.438242225414097,c,f
16.54144558509034,a,d
15.209331906361585,b,e
20.849344215907802,c,f
21.838102924660255,a,d
23.7208195955601,b,e
24.80915162581602,c,f
20.153791037607615,a,d
21.75287424818574,b,e
18.414147467896743,c,f
19.343221402655825,a,d
24.14063817273687,b,e
20.801398183880504,c,f
17.45757798572121,a,d
