response,group1,group2
32.825354803813845,a,d
26.8628420995207,b,e
36.18834989167571,c,f
25.735933099870714,a,d
25.74770913124959,b,e
31.45830738530143,c,f
33.08790925020611,a,d
36.602041531629766,b,e
35.96364292908818,c,f
23.427741845949953,a,d
21.474729808478166,b,e
28.117224223375278,c,f
29.244899732285795,a,d
30.233629214033304,b,e
33.5927399973328,c,f
31.039683259890325,a,d
36.37030436243572,b,e
27.45535213022759,c,f
37.6994442791416,a,d
33.59480321762057,b,e
30.933161256540036,c,f
27.031649099924035,a,d
32.18276651774192,b,e
24.040437573010955,c,f
21.7752226942306,a,d
27.090536742527366,b,e
34.74588828650415,c,f
32.3796727052659,a,d
31.492406239373345,b,e
35.28026962960152,c,f
32.44573586451022,a,d
21.868530363484965,b,e
30.80798613426965,c,f
33.4895711514563,a,d
31.243633268922146,b,e
28.754751332356058,c,f
27.56686337558056,a,d
26.62008695974815,b,e
26.37030567535411,c,f
23.43645632080102,a,d
30.36499800022013,b,e
32.1416524787577,c,f
28.38473182716251,a,d
32.446966493164915,b,e
27.24988771617859,c,f
36.831697738042905,a,d
28.52702468419671,b,e
35.37063891578703,c,f
25.697198174962914,a,d
31.57867600509919,b,e
40.518039806827744,c,f
31.871601087657297,a,d
25.110053809929397,b,e
31.05130160040881,c,f
38.73675582227205,a,d
32.184100344215075,b,e
30.88989925388622,c,f
30.206153844951768,a,d
29.342388201392506,b,e
28.076781668749042,c,f
33.50701630808057,a,d
32.934805424199865,b,e
30.73608257838053,c,f
32.04727633536955,a,d
38.02015500844367,b,e
29.02170543681155,c,f
32.45328607160459,a,d
29.465613753060886,b,e
30.945797041464743,c,f
21.964457974954428,a,d
31.78207269452359,b,e
30.091294329236476,c,f
26.75842419271308,a,d
29.418735109902222,b,e
26.873919617816824,c,f
24.975322098632304,a,d
29.750378156347985,b,e
29.445645543465428,c,f
31.83306262032781,a,d
24.310903137296478,b,e
34.02679139169631,c,f
34.421138695494065,a,d
26.835467218566816,b,e
23.0384712139328,c,f
26.792448741210833,a,d
31.525301707015586,b,e
31.88729178891249,c,f
25.877454792054994,a,d
32.54183623545792,b,e
27.713417537526446,c,f
26.84361262582891,a,d
25.732190932631465,b,e
34.95004385964969,c,f
34.01561023019866,a,d
31.03843159927697,b,e
33.06815389897309,c,f
31.513392387848484,a,d
37.36779528634387,b,e
30.684137487274832,c,f
35.38358212871627,a,d
29.993393777331676,b,e
32.65265363676038,c,f
37.48432916598617,a,d
33.25051496851131,b,e
26.38077530740187,c,f
32.620088012722384,a,d
29.63984145316212,b,e
28.40908532345961,c,f
28.738323027739828,a,d
31.01414867698869,b,e
29.928071704215313,c,f
33.781479768585115,a,d
38.27796392979165,b,e
31.23578231381878,c,f
32.798540546206254,a,d
24.51599688504311,b,e
28.659645702386666,c,f
28.32325700669831,a,d
28.744301007410883,b,e
29.784777163745336,c,f
31.622768498433356,a,d
27.458593754035846,b,e
35.15347433183041,c,f
29.159787885563713,a,d
28.28315020094968,b,e
31.177139396470867,c,f
28.004319366046804,a,d
39.07988345871287,b,e
29.940658925989865,c,f
34.38367026003999,a,d
29.636268889944233,b,e
33.424401435726,c,f
29.107470467242784,a,d
29.663546343977572,b,e
29.912660763171512,c,f
28.029983421775515,a,d
28.948032019707668,b,e
30.246308438468123,c,f
33.081726061231464,a,d
32.26441859574366,b,e
31.44101066597703,c,f
32.88068031905379,a,d
28.457855925948923,b,e
36.21159111374498,c,f
27.037179490575287,a,d
35.14730448408753,b,e
30.76541313154397,c,f
28.052775815973842,a,d
31.35206121737291,b,e
30.690269452677757,c,f
30.347953869197397,a,d
29.63256244564926,b,e
28.388858468896263,c,f
31.496528085169903,a,d
35.43116814533628,b,e
34.78079965628408,c,f
20.732429038789334,a,d
26.375013699699977,b,e
30.334630953679802,c,f
25.874474428556194,a,d
33.06712733061103,b,e
