response,group1,group2
96.55198469330892,a,d
109.46310579598344,b,e
99.18397285501531,c,f
94.9610925660176,a,d
98.70286297863943,b,e
101.4666982131129,c,f
106.49184548973903,a,d
97.83601664979517,b,e
95.79460644117572,c,f
99.91377354941827,a,d
101.05467429257726,b,e
99.4535196821369,c,f
95.18337491866518,a,d
104.38451107512793,b,e
98.93130166794279,c,f
98.1870345224184,a,d
104.60759006754327,b,e
89.96383098221231,c,f
99.11936128921711,a,d
100.16096076155833,b,e
101.94211616670096,c,f
106.11780157526493,a,d
100.16719652141663,b,e
103.55170232549771,c,f
98.34473413436758,a,d
102.71028027170223,b,e
99.12641602292305,c,f
97.91314779537763,a,d
98.89602356228094,b,e
103.95458745124738,c,f
97.17541488000754,a,d
103.39944964404619,b,e
97.96376485562772,c,f
94.9418687131861,a,d
104.07915645594417,b,e
104.17583179584231,c,f
98.00911263468456,a,d
96.56576142663567,b,e
97.21951964311086,c,f
100.79549604809283,a,d
99.82599185479354,b,e
93.67676473984491,c,f
94.43771918059127,a,d
103.1761373707411,b,e
99.0800158012694,c,f
94.21821010664257,a,d
102.7698886228535,b,e
93.83749433393686,c,f
91.70620573509663,a,d
98.00844227596488,b,e
93.60708781865952,c,f
97.94522567147295,a,d
101.82103662830353,b,e
96.31522832101449,c,f
99.54872142908559,a,d
94.01098972822528,b,e
101.681151776918,c,f
97.21621768855589,a,d
97.64582577756708,b,e
101.5438225330803,c,f
103.32058930406627,a,d
96.56366188231581,b,e
101.16964054510636,c,f
110.27923083029845,a,d
102.28548851954612,b,e
95.51816584479246,c,f
96.20342514298416,a,d
100.57281679680422,b,e
100.15794507241078,c,f
100.08146215536853,a,d
98.56322820630766,b,e
98.12323178451216,c,f
105.67798714168721,a,d
101.91671830453681,b,e
100.56208243464731,c,f
104.76037109545257,a,d
98.65136830740018,b,e
95.66637366515663,c,f
105.41265284337678,a,d
96.02074254039962,b,e
101.36521133841367,c,f
99.8545325101556,a,d
99.21656364760037,b,e
107.12011133102985,c,f
97.15538183221514,a,d
101.54653023692812,b,e
100.25677450566414,c,f
102.78715802671938,a,d
94.08135504778528,b,e
99.29625838915398,c,f
100.08665407356328,a,d
102.58087874087883,b,e
103.95822277164311,c,f
93.6676390030591,a,d
97.9211855597541,b,e
100.84119531441779,c,f
93.51973056918186,a,d
101.74447327231911,b,e
104.17534898427908,c,f
