response,group1,group2
46.69447471014415,a,d
43.823638790971906,b,e
45.96121628916002,c,f
41.59839206307125,a,d
30.14423800108328,b,e
39.32157958355546,c,f
40.61332218217716,a,d
36.175612602113425,b,e
43.327188657662745,c,f
36.48797189986317,a,d
41.44838172782799,b,e
37.25805976346636,c,f
41.119070761982904,a,d
40.121463873114315,b,e
37.41987102454697,c,f
36.874105799612806,a,d
43.41881034592487,b,e
34.80503031687852,c,f
40.83965280277998,a,d
40.268129894080595,b,e
42.801274525177575,c,f
34.867645160925164,a,d
35.97120538720476,b,e
46.14779094405091,c,f
36.25814706197499,a,d
33.667770771966055,b,e
42.85465868389469,c,f
42.98208608546407,a,d
43.089382739921334,b,e
39.97879469285559,c,f
39.67908171110621,a,d
36.09940364010818,b,e
38.09225325187777,c,f
38.963980723812305,a,d
39.27115306054673,b,e
40.029299800343765,c,f
34.757810728694345,a,d
39.42133248395697,b,e
45.516193953221986,c,f
40.76687103889323,a,d
30.730370961652824,b,e
43.1618515954182,c,f
41.906200754396174,a,d
43.98095242816871,b,e
42.48332087302205,c,f
37.48338217771516,a,d
40.48038420179528,b,e
43.93457926194962,c,f
45.913128917436886,a,d
38.52226316087063,b,e
42.839185267859634,c,f
39.117752840371324,a,d
52.781304540394274,b,e
47.397588426553284,c,f
40.82021123739375,a,d
42.68294330973464,b,e
35.582081869079026,c,f
46.19233101118081,a,d
35.30511417167836,b,e
35.49781141279931,c,f
41.63086204866773,a,d
36.509426681988444,b,e
41.57626284518013,c,f
35.63502100205791,a,d
41.61965894270916,b,e
41.18028645349293,c,f
39.90700720712327,a,d
44.15439477973539,b,e
42.90375561179138,c,f
41.4897519580617,a,d
42.60404226207147,b,e
37.35936531555546,c,f
36.30428747647455,a,d
36.432675920936404,b,e
32.0961755507835,c,f
38.60739466055888,a,d
35.96461455663178,b,e
46.069378143592346,c,f
40.02662906615015,a,d
41.13648348912501,b,e
46.043894189448935,c,f
43.57436670078209,a,d
43.79447287023777,b,e
43.98434318375157,c,f
46.02865040372982,a,d
42.843374934520725,b,e
40.6599391524107,c,f
41.56315179576506,a,d
46.49111868720994,b,e
40.39797794350198,c,f
43.272713172940335,a,d
38.71434730930606,b,e
38.08494489786043,c,f
34.979205609095274,a,d
46.00067472058459,b,e
38.53687041996146,c,f
39.101191353315315,a,d
42.99336480924749,b,e
47.272437163588755,c,f
40.0585397808537,a,d
43.046462414809206,b,e
46.086610385077556,c,f
42.43628674135993,a,d
43.31932591446548,b,e
35.531029692737114,c,f
39.801995331290414,a,d
35.68413972655678,b,e
34.78585220101935,c,f
43.36533853643921,a,d
37.11768161192433,b,e
41.33688088991975,c,f
41.21099424747143,a,d
40.98750731621976,b,e
30.734921257446302,c,f
39.221657969878855,a,d
38.441799001668095,b,e
37.57980419213886,c,f
42.09728174324396,a,d
38.854540275873134,b,e
43.5940358430054,c,f
34.97535121889064,a,d
33.3311654114043,b,e
46.097606176230784,c,f
30.25771275325933,a,d
45.82341592356584,b,e
42.945248100319525,c,f
40.4618871974428,a,d
40.31428255480383,b,e
39.259393788986145,c,f
